1.	0.
0.9876883405951378	0.15643446504023087
0.9510565162951535	0.30901699437494745
0.8910065241883679	0.45399049973954675
0.8090169943749475	0.5877852522924731
0.7071067811865475	0.7071067811865475
0.5877852522924731	0.8090169943749475
0.45399049973954675	0.8910065241883679
0.30901699437494745	0.9510565162951535
0.15643446504023087	0.9876883405951378
0.	1.
-0.15643446504023087	0.9876883405951378
-0.30901699437494745	0.9510565162951535
-0.45399049973954675	0.8910065241883679
-0.5877852522924731	0.8090169943749475
-0.7071067811865475	0.7071067811865475
-0.8090169943749475	0.5877852522924731
-0.8910065241883679	0.45399049973954675
-0.9510565162951535	0.30901699437494745
-0.9876883405951378	0.15643446504023087
-1.	0.
-0.9876883405951378	-0.15643446504023087
-0.9510565162951535	-0.30901699437494745
-0.8910065241883679	-0.45399049973954675
-0.8090169943749475	-0.5877852522924731
-0.7071067811865475	-0.7071067811865475
-0.5877852522924731	-0.8090169943749475
-0.45399049973954675	-0.8910065241883679
-0.30901699437494745	-0.9510565162951535
-0.15643446504023087	-0.9876883405951378
0.	-1.
0.15643446504023087	-0.9876883405951378
0.30901699437494745	-0.9510565162951535
0.45399049973954675	-0.8910065241883679
0.5877852522924731	-0.8090169943749475
0.7071067811865475	-0.7071067811865475
0.8090169943749475	-0.5877852522924731
0.8910065241883679	-0.45399049973954675
0.9510565162951535	-0.30901699437494745
0.9876883405951378	-0.15643446504023087
